Testament,Book,Chapter,Verse,Content
"Old","1","3","13","Na AWURADE Nyankopɔn ka kyerɛɛ ɔbea no sɛ: Ɛdɛn nti na woyɛɛ saa? Na ɔbea no se: Ɔwɔ no na ɔdaadaa me na midii."
"Old","1","3","14","Na AWURADE Nyankopɔn ka kyerɛɛ ɔwɔ no sɛ: Sɛ woayɛ eyi nti, wɔadome wo ntɔteboa ne wuram mmoadoma nyinaa mu. Wo yafunu so na wobɛnantew, na woadi dɔte wo nkwa nna nyinaa."
"Old","1","3","15","Na mede ɔtan mɛto wo ne ɔbea no ntam, ɛne w'asefo ne n'asefo ntam; ɔno na ɔbɛbɔ wo ti, na wo nso woaka ne nantin."
"Old","1","3","16","Ɔbea no de, ɔka kyerɛɛ no sɛ: Ɔdɔ na mɛma wo yaw ne wo nyinsɛn mu brɛ adɔɔso. Ɛyaw mu na wobɛwo mma, na w'ani begyina wo kunu, na ɔno na obedi wo so."
"Old","1","3","17","Na Adam de, ɔka kyerɛɛ no sɛ: Sɛ woatie wo yere nne, na woadi dua a mehyɛɛ wo sɛ nni no bi nti, wo nti wɔadome asase. Ɛyaw mu na wubedidi so, wo nkwa nna nyinaa,"
"Old","1","3","18","na nsɔe ne nnɛnkyɛnse na ebefifi ama wo, na woadi afuw so ahaban."
"Old","1","3","19","W'anim fifiri mu na wubedidi de akosi sɛ wobɛsan akɔ dɔte mu, efisɛ emu na woyii wo fii, na woyɛ dɔte, na dɔte mu na wobɛsan akɔ."
"Old","1","3","20","Na Adam too ne yere din Hawa, efisɛ ɔno na wayɛ ateasefo nyinaa na."
"Old","1","3","21","Na AWURADE Nyankopɔn yɛɛ nhoma ntade maa Adam ne ne yere de hyɛɛ wɔn."
"Old","1","3","22","Na AWURADE Nyankopɔn kae sɛ: Hwɛ, onipa no ayɛ sɛ yɛn mu biako ahu papa ne bɔne. Na afei, nea ɛbɛyɛ na wanteɛ ne nsa antew nkwa dua no nso bi anni antena ase daa nti,"
"Old","1","3","23","AWURADE Nyankopɔn tuu no fii Eden turom hɔ sɛ ɔnkɔdɔw asase a wɔfaa no fii mu no."
