Testament,Book,Chapter,Verse,Content
"New","40","6","14","Na yaka kɔc puɔl ne karɛcken, ke Wuɔrduɔn abi we ya puɔl eya."
"New","40","6","15","Ku na ca k kɔc ye puɔl ne karɛ c ken, ke Wuɔrduɔn ace we ye puɔl ne karɛ c kuɔn."
"New","40","6","16","Ku dɛne eya, na yaka thieel, ke we duɔka nyiin ye kuany, ci man de dudhuum. Aaye kenyiin jiit, bi kɔc ke ŋem lan thiel ke k. We ya yɔɔk neyi c, Ya kaaci ario p den ka p."
"New","40","6","17","Ku yin, na yee thieel, ke yin ye yinom tɔ c, ku yee yinyin piny;"
"New","40","6","18","bi kɔc cuɔ k thieldu ye ŋem, aye Wuur man ye tɔ ne kuaakic. Ku Wuur ye ke ci kuaak ŋem, abi yin ya riɔ p."
"New","40","6","19","Duɔka weu ye tɔɔu ku muɔkka ke ne piny nom, te yee ke k riak ne kɔm ku keth, ku te yee rueeny dhoŋ thin ku kuel;"
"New","40","6","20","yaka weu tɔɔu ku muɔkka ke pan nhial, te yee ke k ciɛ k riak ne kɔm ku keth, ku te cii rueeny ye dhoŋ ku kuel."
"New","40","6","21","Te de weuku, yenekee te de yipiɔu eya."
"New","40","6","22","Lamba de guɔ p, yenekee nyin. Yen na piath nyindu, ke guɔ p du ebɛn abi ya meer."
"New","40","6","23","Na rac nyindu, ke guɔ p du ebɛn abi ya cuɔl. Yen na col ɣɛɛrdu, ke cuɔldu ye kediit yinde!"
"New","40","6","24","Acin ran ye ka ke bany keerou leu ne luɔi: abi tok ya maan ku nhiɛr tok, abi tok ya gam ku reec tok. We ce Nhialic leu ne lui ku weu."
"New","40","6","25","Yen we ya yɔɔk, Ya duɔka ye leeth ne piirduɔn ne ke ba k cam ku ke ba k de k; ku ne gu p kuɔn ne ka ke ceŋ. Cie piir edit ne miɛ th, ku guɔ p ne ka ke ceŋ?"
"New","40","6","26","Yaka diɛ t nhial ŋem, kaacie pok, ku kaacie tem, ku kaacie jo k gu k; ku kaaye Wuɔrduɔn nhial ke miɛɛth. Cie we ewar keek?"
"New","40","6","27","Yeŋa ne week ye ŋueny e di t bi kubit tok jua k ne bɛɛrdeic?"
"New","40","6","28","Yeŋo ye we leeth ne ka ba k ke ceŋ? Carka agurmiook roor, ne cil ye ke k cil; aacie lui, ku kaacie la th:"
"New","40","6","29","ku ɣan dhiac ka yook week, Ya Tholomon kene nuɔmde ebɛn ee cie pio th ci toŋ de keekake."
"New","40","6","30","Yen na ye Nhialic wɛl ke ror piɔ th yela, ka ye tɔ ne yekole, alamia k e ke cuɛ t e mɛɛc, ke ci we bi ya piɔth ne pioth war yepiothe, week we kɔ c koor gam ke."
"New","40","6","31","Yen duɔka ye leeth, jamka, Wuɔ bu k ŋo cam? ka, Bu k ŋo de k? ka, Bu k ŋo ya ceŋ?"
"New","40","6","32","Keekake kedhia aaye Juurkɔk ke kɔɔr; Wuɔrduɔn nhial anyic we lan ye we keekake da k kedhia."
"New","40","6","33","Yaka ceŋde kan kɔɔr ku lajiŋde; ku keekake kedhia aabike gam week."
"New","40","6","34","Yen duɔka ye leeth ne mia k: mia k abi leeth ne rɔ t. Karɛ c ke yekole aaye loi."
"New","40","7","1","Duɔka ye luk, kɛlke we bi ya lu k."
"New","40","7","2","Luŋ ye we luk, yeneka bene we ya lu k: ku alem ye we them, yeneka bene we ya thɛm."
"New","40","7","3","Yeŋo ye ŋɛm riɔɔr ne wanmuuth nyin, ku cii luc ŋem ne yinyin?"
"New","40","7","4","Ku yeŋo yook yin wanmuuth, Wu ne ɣan miit riɔɔr bei ne yinyin; ku ŋem luc ke tɔ ne yinyin?"
"New","40","7","5","Yin e dudhum, kɔn luc nyaai ne yinyin, yeneka bin yin apiath ba riɔɔr nyaai ne wanmuuth nyin."
"New","40","7","6","Duɔka jɔ k ye yiɛn kelajik, ku duɔka margaritikuɔn ye cua t ne kuɔl nhiim, kɛleke bi k ke dum ne kecok, ku bi k re t ki we."
"New","40","7","7","Yaka thie c, ku kabi ya yiɛn we; yaka kor, ku kaba k ya yo k; yaka teŋ, ku kabi ya liɛ p we."
"New","40","7","8","Raan ebɛn ye thie c ee ka p; ran ye kor ee yo k; ku ran ye teŋ, aye liɛ p en."
"New","40","7","9","Yeŋa de week, ne ŋɛle wende ye ne cuin, ke yin kuur?"
"New","40","7","10","ka na lim riŋ, ke yin keroor?"
